0.0	47.51904	1564	0	0.154011	0.149905
0.3229999542236328	7.502176	204	0	0.158319	0.149905
0.5990002155303955	7.502176	204	0	0.151714	0.149905
0.7939999103546143	7.502176	204	15	0.150828	0.149905
1.1040000915527344	2.172704	204	0	0.154548	0.149905
1.2760000228881836	2.172704	204	29	0.153249	0.149905
1.5899999141693115	1.345688	204	0	0.155587	0.149905
1.8559999465942383	3.133408	204	29	0.151768	0.149905
2.823000192642212	13.488936	424	0	0.155219	0.149905
3.9739999771118164	17.012328	504	0	0.153268	0.149905
8.244999885559082	26.77548	706	44	0.151237	0.149899
8.79699993133545	28.790472	882	0	0.151063	0.149899
8.96399998664856	28.790472	882	0	0.151247	0.149899
9.128999948501587	28.790472	882	0	0.150991	0.149869
9.292999982833862	28.790472	882	0	0.151559	0.149869
9.460000038146973	28.790472	882	0	0.150991	0.149869
9.644999980926514	28.790472	886	0	0.151779	0.149869
9.818999767303467	28.790472	886	29	0.151784	0.149869
10.474999904632568	36.343568	1009	0	0.151143	0.149869
12.476999998092651	43.49872	1146	0	0.151053	0.149869
14.474999904632568	44.312648	1174	0	0.151311	0.149869
16.4760000705719	45.17204	1203	0	0.151449	0.149869
18.4760000705719	43.32368	1286	0	0.151363	0.149869
20.4760000705719	51.325944	1354	0	0.152514	0.149869
22.4760000705719	47.1508	1395	0	0.155658	0.149869
24.47499990463257	47.1508	1396	0	0.152827	0.149869
26.4760000705719	47.1508	1396	0	0.155108	0.149869
28.47699999809265	53.807608	1422	0	0.152292	0.149869
30.47699999809265	53.004792	1428	0	0.154951	0.149869
32.47499990463257	54.535096	1442	0	0.152395	0.149869
34.473999977111816	54.535096	1442	0	0.151237	0.149869
36.473999977111816	54.535096	1442	0	0.151044	0.149869
38.4760000705719	54.535096	4	0	0.154938	0.149869
40.47699999809265	53.38064	1438	0	0.151242	0.149869
42.47699999809265	53.011256	1440	0	0.151494	0.149869
44.47699999809265	55.501152	1466	0	0.156199	0.149869
46.47699999809265	54.645824	1466	0	0.152664	0.149869
48.479000091552734	55.05448	1466	0	0.152241	0.149869
50.4760000705719	55.134792	1466	0	0.151913	0.149869
52.47499990463257	55.134792	1466	0	0.153871	0.149869
54.47499990463257	55.134792	1466	0	0.154237	0.149869
56.4760000705719	55.134792	1466	0	0.151669	0.149869
58.47699999809265	55.681616	1474	0	0.153189	0.149869
60.730000019073486	49.4	1474	0	0.153487	0.149869
62.479000091552734	39.168696	1477	0	0.160061	0.149869
64.4760000705719	55.74108	1504	0	0.151303	0.149869
66.48000001907349	55.674248	1506	0	0.151294	0.149869
68.4760000705719	55.86912	1506	0	0.151716	0.149869
70.47499990463257	55.86912	1506	0	0.151241	0.149869
72.72499990463257	55.86912	1506	0	0.151269	0.149869
74.72599983215332	55.86912	1506	0	0.151927	0.149869
76.48000001907349	55.86912	1506	0	0.152139	0.149869
78.72599983215332	57.202944	4	0	0.153361	0.149869
80.7279999256134	57.202944	1514	0	0.152578	0.149869
82.72599983215332	57.202944	1514	0	0.154708	0.149869
84.72599983215332	57.202944	1514	0	0.153008	0.149869
86.72599983215332	57.202944	1518	0	0.15327	0.149869
88.72599983215332	57.202944	1518	0	0.15147	0.149869
90.72699999809265	57.202944	1520	0	0.15137	0.149869
92.72699999809265	57.416872	1518	0	0.155481	0.149869
94.72699999809265	51.529528	1528	0	0.152077	0.149869
96.72499990463257	51.529528	1528	0	0.152773	0.149869
98.72900009155273	51.529528	1528	0	0.152512	0.149869
100.73099994659424	57.00696	1544	0	0.153289	0.149869
102.72699999809265	57.00696	1544	0	0.153665	0.149869
104.72599983215332	57.991752	1546	0	0.151716	0.149869
106.72699999809265	57.991752	1546	0	0.155364	0.149869
108.72699999809265	57.991752	1544	0	0.154808	0.149869
110.72699999809265	57.991752	1546	0	0.155353	0.149869
112.72699999809265	57.991752	1546	0	0.151681	0.149869
114.72699999809265	57.991752	1546	0	0.151471	0.149869
116.7279999256134	57.991752	1546	0	0.152767	0.149869
118.64299988746643	48.806	1540	0	0.152867	0.149869
120.72900009155273	48.806	1538	0	0.165609	0.149869
122.7279999256134	58.882128	1558	0	0.175006	0.149869
124.72699999809265	58.733752	1558	0	0.153171	0.149869
126.72699999809265	51.815792	1560	0	0.163244	0.149869
128.72900009155273	51.815792	1560	0	0.152789	0.149869
130.7279999256134	56.307352	1560	0	0.164949	0.149869
132.7300000190735	58.369032	1560	0	0.15313	0.149869
134.7279999256134	54.402608	4	0	0.1598	0.149869
136.7279999256134	58.059328	1564	0	0.158394	0.149869
138.72699999809265	49.25904	1562	0	0.15132	0.149869
140.72900009155273	58.570712	1562	0	0.156899	0.149869
