0.0	0.079544	80	0	0.109918	0.101173
0.2720000743865967	3.010496	78	28	0.118862	0.101173
1.559999942779541	0.722928	72	0	0.162815	0.101173
4.108999967575073	3.080424	71	0	0.153663	0.101173
4.631999969482422	2.960976	72	28	0.134747	0.101173
7.938999891281128	1.3228	72	0	0.161045	0.101173
8.525999784469604	2.70732	72	28	0.143447	0.101173
8.952999830245972	2.918112	70	0	0.116806	0.101173
10.216000080108643	2.928808	72	0	0.157347	0.101173
12.102999925613403	2.178864	78	6	0.144917	0.101173
16.518999814987183	0.79224	90	0	0.175034	0.101173
20.982999801635742	2.66852	70	6	0.135638	0.101173
23.500999927520752	0.86344	70	0	0.108395	0.101173
24.894999742507935	2.929968	72	11	0.160305	0.101173
27.02799963951111	3.026944	72	0	0.142047	0.101173
29.699999809265137	0.58624	78	0	0.161901	0.101173
31.971999645233154	2.740752	72	21	0.144158	0.101173
32.794999837875366	0.28596	72	0	0.159888	0.101173
33.50999999046326	3.035288	72	28	0.157488	0.101173
34.17999982833862	2.948856	76	0	0.154566	0.101173
35.30399990081787	2.192768	72	0	0.159769	0.101173
36.38599991798401	2.653704	71	0	0.162764	0.101173
37.26099991798401	3.086096	72	0	0.146738	0.101173
38.293999910354614	3.038752	70	42	0.146287	0.101173
39.81999969482422	2.27192	74	0	0.162668	0.101173
41.81899976730347	3.006776	76	17	0.122203	0.101173
43.81999969482422	2.952176	72	0	0.147498	0.101173
45.81899976730347	3.043248	72	0	0.148252	0.101173
47.81999969482422	2.947832	74	0	0.146719	0.101173
49.81899976730347	0.290448	74	0	0.162571	0.101173
51.825000047683716	1.92896	72	0	0.15684	0.101173
53.81999969482422	2.466984	70	0	0.169229	0.101173
56.75399994850159	1.06224	70	0	0.175257	0.101173
59.930999755859375	2.424648	80	37	0.148197	0.101173
61.913999795913696	2.769008	93	0	0.16157	0.101173
63.038999795913696	2.722392	72	38	0.150404	0.101173
65.58999991416931	2.433888	70	0	0.10958	0.101173
67.32500004768372	2.363224	60	23	0.112963	0.101173
69.14299988746643	2.267672	68	0	0.106328	0.101173
72.30399990081787	0.44096	74	0	0.161496	0.101173
75.5569999217987	2.69376	74	27	0.130122	0.101173
79.4210000038147	0.293912	72	0	0.160699	0.101173
80.31399989128113	2.910632	74	28	0.154919	0.101173
82.60899996757507	1.880392	72	0	0.148771	0.101173
84.35999989509583	0.510128	70	0	0.162393	0.101173
85.50299978256226	2.94796	74	25	0.153107	0.101173
86.88699984550476	0.373208	76	0	0.161278	0.101173
87.81299996376038	2.509632	76	0	0.154822	0.101173
88.66199994087219	0.578032	76	0	0.162402	0.101173
89.75699996948242	2.918592	74	0	0.117124	0.101173
91.8219997882843	3.0012	74	0	0.149284	0.101173
93.82299971580505	0.294736	74	0	0.161806	0.101173
97.19899988174438	3.047456	72	42	0.14522	0.101173
100.38299989700317	0.294016	70	0	0.164843	0.101173
102.42400002479553	2.99236	72	27	0.161889	0.101173
104.35999989509583	1.65476	72	0	0.151144	0.101173
106.45899987220764	3.054408	74	0	0.156228	0.101173
109.11999988555908	2.503952	72	0	0.147424	0.101173
111.77699995040894	0.72816	74	0	0.162088	0.101173
112.73300004005432	2.756944	74	11	0.147503	0.101173
113.67700004577637	2.98444	74	0	0.144425	0.101173
115.33299994468689	2.615384	72	17	0.153018	0.101173
116.59499979019165	3.095672	70	0	0.14767	0.101173
118.11399984359741	0.57864	72	0	0.162095	0.101173
119.80999994277954	3.035352	72	39	0.146895	0.101173
121.81999969482422	0.221504	72	0	0.160879	0.101173
123.82099986076355	0.05896	76	0	0.159822	0.101173
125.81999969482422	3.054328	74	0	0.155258	0.101173
127.81999969482422	2.940904	72	0	0.153909	0.101173
129.82099986076355	1.177296	72	0	0.108848	0.101173
131.82099986076355	1.47624	72	0	0.16047	0.101173
133.8989999294281	3.09648	46	24	0.162142	0.101173
135.84500002861023	3.085456	74	0	0.139015	0.101173
137.81899976730347	3.137176	72	17	0.115515	0.101173
139.81999969482422	0.587016	72	0	0.16142	0.101173
141.81999969482422	2.928056	78	0	0.144443	0.101173
143.81899976730347	2.417064	76	0	0.159662	0.101173
145.81899976730347	2.634648	76	0	0.125773	0.101173
147.82099986076355	2.904392	72	0	0.12889	0.101173
150.42199993133545	2.849968	74	0	0.145128	0.101173
152.9139997959137	0.139528	78	0	0.145627	0.101173
154.6859998703003	3.046176	78	44	0.145764	0.101173
156.23499989509583	0.289184	72	0	0.162152	0.101173
157.81999969482422	3.083856	76	0	0.151916	0.101173
159.81999969482422	2.9036	76	0	0.158168	0.101173
161.8219997882843	3.021504	76	17	0.121422	0.101173
163.81899976730347	0.663824	72	0	0.160863	0.101173
165.82099986076355	0.61888	74	0	0.162849	0.101173
167.81999969482422	0.65256	80	0	0.162752	0.101173
169.8219997882843	0.367304	82	0	0.160631	0.101173
172.62199997901917	3.01712	68	38	0.154656	0.101173
173.81999969482422	2.966384	72	0	0.139687	0.101173
